section_no,section_slug,day_order,platform,problem_id,title,url,cf_rating,atcoder_difficulty,qorithm_tier,tags,reason,is_checkpoint,reuse_note
27,"mixed-checkpoint-set-c",5,"atcoder","arc124:arc124_c","C. LCM of GCDs","https://atcoder.jp/contests/arc124/tasks/arc124_c",,1495,"T3","[""atcoder""]","Progressive mixed checkpoint set c practice at day 5.",false,""
27,"mixed-checkpoint-set-c",6,"codeforces","1732:D1","Balance (Easy version)","https://codeforces.com/problemset/problem/1732/D1",1500,,"T3","[""brute force"",""data structures"",""implementation""]","Progressive mixed checkpoint set c practice at day 6.",false,""
27,"mixed-checkpoint-set-c",7,"codeforces","1561:D1","Up the Strip (simplified version)","https://codeforces.com/problemset/problem/1561/D1",1700,,"T3","[""brute force"",""data structures"",""dp""]","Progressive mixed checkpoint set c practice at day 7.",false,""
27,"mixed-checkpoint-set-c",8,"codeforces","1497:E1","Square-Free Division (easy version)","https://codeforces.com/problemset/problem/1497/E1",1700,,"T3","[""data structures"",""dp"",""greedy""]","Progressive mixed checkpoint set c practice at day 8.",false,""
27,"mixed-checkpoint-set-c",9,"atcoder","arc140:arc140_c","C. ABS Permutation (LIS ver.)","https://atcoder.jp/contests/arc140/tasks/arc140_c",,1596,"T3","[""atcoder""]","Progressive mixed checkpoint set c practice at day 9.",false,""
27,"mixed-checkpoint-set-c",10,"codeforces","1061:C","Multiplicity","https://codeforces.com/problemset/problem/1061/C",1700,,"T3","[""data structures"",""dp"",""implementation""]","Progressive mixed checkpoint set c practice at day 10.",false,""
27,"mixed-checkpoint-set-c",11,"codeforces","385:C","Bear and Prime Numbers","https://codeforces.com/problemset/problem/385/C",1700,,"T3","[""binary search"",""brute force"",""data structures""]","Progressive mixed checkpoint set c practice at day 11.",false,""
27,"mixed-checkpoint-set-c",12,"codeforces","1572:A","Book","https://codeforces.com/problemset/problem/1572/A",1800,,"T4","[""binary search"",""brute force"",""data structures""]","Progressive mixed checkpoint set c practice at day 12.",false,""
27,"mixed-checkpoint-set-c",13,"codeforces","2110:D","Fewer Batteries","https://codeforces.com/problemset/problem/2110/D",1700,,"T3","[""binary search"",""dfs and similar"",""dp""]","Progressive mixed checkpoint set c practice at day 13.",false,""
27,"mixed-checkpoint-set-c",14,"atcoder","agc040:agc040_b","B. Two Contests","https://atcoder.jp/contests/agc040/tasks/agc040_b",,1722,"T4","[""atcoder""]","Progressive mixed checkpoint set c practice at day 14.",false,""
27,"mixed-checkpoint-set-c",15,"codeforces","1977:C","Nikita and LCM","https://codeforces.com/problemset/problem/1977/C",1900,,"T4","[""brute force"",""data structures"",""dp""]","Progressive mixed checkpoint set c practice at day 15.",false,""
27,"mixed-checkpoint-set-c",16,"codeforces","1601:B","Frog Traveler","https://codeforces.com/problemset/problem/1601/B",1900,,"T4","[""data structures"",""dfs and similar"",""dp""]","Progressive mixed checkpoint set c practice at day 16.",false,""
27,"mixed-checkpoint-set-c",17,"codeforces","1367:E","Necklace Assembly","https://codeforces.com/problemset/problem/1367/E",1900,,"T4","[""brute force"",""dfs and similar"",""dp""]","Progressive mixed checkpoint set c practice at day 17.",false,""
27,"mixed-checkpoint-set-c",18,"atcoder","agc054:agc054_c","C. Roughly Sorted","https://atcoder.jp/contests/agc054/tasks/agc054_c",,1863,"T4","[""atcoder""]","Progressive mixed checkpoint set c practice at day 18.",false,""
27,"mixed-checkpoint-set-c",19,"codeforces","1516:D","Cut","https://codeforces.com/problemset/problem/1516/D",2100,,"T4","[""binary search"",""data structures"",""dp""]","Progressive mixed checkpoint set c practice at day 19.",false,""
27,"mixed-checkpoint-set-c",20,"codeforces","1101:D","GCD Counting","https://codeforces.com/problemset/problem/1101/D",2000,,"T4","[""data structures"",""dfs and similar"",""dp""]","Progressive mixed checkpoint set c practice at day 20.",false,""
27,"mixed-checkpoint-set-c",21,"codeforces","766:D","Mahmoud and a Dictionary","https://codeforces.com/problemset/problem/766/D",2000,,"T4","[""data structures"",""dfs and similar"",""dp""]","Progressive mixed checkpoint set c practice at day 21.",false,""
27,"mixed-checkpoint-set-c",22,"atcoder","arc120:arc120_d","D. Bracket Score 2","https://atcoder.jp/contests/arc120/tasks/arc120_d",,1996,"T4","[""atcoder""]","Progressive mixed checkpoint set c practice at day 22.",false,""
27,"mixed-checkpoint-set-c",23,"codeforces","1998:D","Determine Winning Islands in Race","https://codeforces.com/problemset/problem/1998/D",2100,,"T4","[""data structures"",""dp"",""graphs""]","Progressive mixed checkpoint set c practice at day 23.",false,""
27,"mixed-checkpoint-set-c",24,"codeforces","1801:D","The way home","https://codeforces.com/problemset/problem/1801/D",2100,,"T4","[""binary search"",""data structures"",""dp""]","Progressive mixed checkpoint set c practice at day 24.",false,""
27,"mixed-checkpoint-set-c",25,"codeforces","1650:G","Counting Shortcuts","https://codeforces.com/problemset/problem/1650/G",2100,,"T4","[""data structures"",""dfs and similar"",""dp""]","Progressive mixed checkpoint set c practice at day 25.",false,""
27,"mixed-checkpoint-set-c",26,"atcoder","arc207:arc207_a","A. Affinity for Artifacts","https://atcoder.jp/contests/arc207/tasks/arc207_a",,2132,"T5","[""atcoder""]","Progressive mixed checkpoint set c practice at day 26.",false,""
27,"mixed-checkpoint-set-c",27,"codeforces","2112:E","Tree Colorings","https://codeforces.com/problemset/problem/2112/E",2200,,"T5","[""combinatorics"",""dfs and similar"",""dp""]","Progressive mixed checkpoint set c practice at day 27.",true,""
27,"mixed-checkpoint-set-c",28,"codeforces","1763:E","Node Pairs","https://codeforces.com/problemset/problem/1763/E",2200,,"T5","[""dp"",""graphs"",""math""]","Progressive mixed checkpoint set c practice at day 28.",false,""
27,"mixed-checkpoint-set-c",29,"codeforces","2195:G","Idiot First Search and Queries","https://codeforces.com/problemset/problem/2195/G",2300,,"T5","[""binary search"",""data structures"",""dp""]","Progressive mixed checkpoint set c practice at day 29.",false,""
27,"mixed-checkpoint-set-c",30,"atcoder","arc159:arc159_c","C. Permutation Addition","https://atcoder.jp/contests/arc159/tasks/arc159_c",,2304,"T5","[""atcoder""]","Progressive mixed checkpoint set c practice at day 30.",false,""
27,"mixed-checkpoint-set-c",31,"codeforces","2122:D","Traffic Lights","https://codeforces.com/problemset/problem/2122/D",2400,,"T5","[""brute force"",""data structures"",""divide and conquer""]","Progressive mixed checkpoint set c practice at day 31.",true,""
28,"contest-readiness-set-d",1,"codeforces","1056:D","Decorate Apple Tree","https://codeforces.com/problemset/problem/1056/D",1600,,"T3","[""constructive algorithms"",""dfs and similar"",""dp""]","Progressive contest readiness set d practice at day 1.",false,""
28,"contest-readiness-set-d",2,"codeforces","2052:F","Fix Flooded Floor","https://codeforces.com/problemset/problem/2052/F",1700,,"T3","[""constructive algorithms"",""dp"",""graphs""]","Progressive contest readiness set d practice at day 2.",false,""
28,"contest-readiness-set-d",3,"codeforces","1779:D","Boris and His Amazing Haircut","https://codeforces.com/problemset/problem/1779/D",1700,,"T3","[""constructive algorithms"",""data structures"",""dp""]","Progressive contest readiness set d practice at day 3.",false,""
28,"contest-readiness-set-d",4,"codeforces","1594:D","The Number of Imposters","https://codeforces.com/problemset/problem/1594/D",1700,,"T3","[""constructive algorithms"",""dfs and similar"",""dp""]","Progressive contest readiness set d practice at day 4.",false,""
28,"contest-readiness-set-d",5,"atcoder","arc216:arc216_a","A. Reversi 3","https://atcoder.jp/contests/arc216/tasks/arc216_a",,1708,"T4","[""atcoder""]","Progressive contest readiness set d practice at day 5.",false,""
28,"contest-readiness-set-d",6,"codeforces","605:B","Lazy Student","https://codeforces.com/problemset/problem/605/B",1700,,"T3","[""constructive algorithms"",""data structures"",""graphs""]","Progressive contest readiness set d practice at day 6.",false,""
28,"contest-readiness-set-d",7,"codeforces","2032:D","Genokraken","https://codeforces.com/problemset/problem/2032/D",1800,,"T4","[""constructive algorithms"",""data structures"",""graphs""]","Progressive contest readiness set d practice at day 7.",false,""
28,"contest-readiness-set-d",8,"codeforces","1935:C","Messenger in MAC","https://codeforces.com/problemset/problem/1935/C",1800,,"T4","[""binary search"",""brute force"",""constructive algorithms""]","Progressive contest readiness set d practice at day 8.",false,""
28,"contest-readiness-set-d",9,"atcoder","arc181:arc181_c","C. Row and Column Order","https://atcoder.jp/contests/arc181/tasks/arc181_c",,1801,"T4","[""atcoder""]","Progressive contest readiness set d practice at day 9.",false,""
28,"contest-readiness-set-d",10,"codeforces","1740:E","Hanging Hearts","https://codeforces.com/problemset/problem/1740/E",1800,,"T4","[""constructive algorithms"",""data structures"",""dfs and similar""]","Progressive contest readiness set d practice at day 10.",false,""
28,"contest-readiness-set-d",11,"codeforces","2066:B","White Magic","https://codeforces.com/problemset/problem/2066/B",1900,,"T4","[""constructive algorithms"",""data structures"",""dp""]","Progressive contest readiness set d practice at day 11.",false,""
28,"contest-readiness-set-d",12,"codeforces","1552:D","Array Differentiation","https://codeforces.com/problemset/problem/1552/D",1800,,"T4","[""bitmasks"",""brute force"",""constructive algorithms""]","Progressive contest readiness set d practice at day 12.",false,""
28,"contest-readiness-set-d",13,"codeforces","1479:B1","Painting the Array I","https://codeforces.com/problemset/problem/1479/B1",1900,,"T4","[""constructive algorithms"",""data structures"",""dp""]","Progressive contest readiness set d practice at day 13.",false,""
28,"contest-readiness-set-d",14,"atcoder","arc136:arc136_d","D. Without Carry","https://atcoder.jp/contests/arc136/tasks/arc136_d",,1908,"T4","[""atcoder""]","Progressive contest readiness set d practice at day 14.",false,""
28,"contest-readiness-set-d",15,"codeforces","840:B","Leha and another game about graph","https://codeforces.com/problemset/problem/840/B",2100,,"T4","[""constructive algorithms"",""data structures"",""dfs and similar""]","Progressive contest readiness set d practice at day 15.",false,""
28,"contest-readiness-set-d",16,"codeforces","2217:E","Definitely Larger","https://codeforces.com/problemset/problem/2217/E",2000,,"T4","[""binary search"",""constructive algorithms"",""data structures""]","Progressive contest readiness set d practice at day 16.",false,""
28,"contest-readiness-set-d",17,"codeforces","1479:B2","Painting the Array II","https://codeforces.com/problemset/problem/1479/B2",2100,,"T4","[""constructive algorithms"",""data structures"",""dp""]","Progressive contest readiness set d practice at day 17.",false,""
28,"contest-readiness-set-d",18,"atcoder","agc035:agc035_b","B. Even Degrees","https://atcoder.jp/contests/agc035/tasks/agc035_b",,2039,"T4","[""atcoder""]","Progressive contest readiness set d practice at day 18.",false,""
28,"contest-readiness-set-d",19,"codeforces","1158:C","Permutation recovery","https://codeforces.com/problemset/problem/1158/C",2100,,"T4","[""constructive algorithms"",""data structures"",""dfs and similar""]","Progressive contest readiness set d practice at day 19.",false,""
28,"contest-readiness-set-d",20,"codeforces","960:F","Pathwalks","https://codeforces.com/problemset/problem/960/F",2100,,"T4","[""data structures"",""dp"",""graphs""]","Progressive contest readiness set d practice at day 20.",false,""
28,"contest-readiness-set-d",21,"codeforces","796:D","Police Stations","https://codeforces.com/problemset/problem/796/D",2100,,"T4","[""constructive algorithms"",""dfs and similar"",""dp""]","Progressive contest readiness set d practice at day 21.",false,""
28,"contest-readiness-set-d",22,"atcoder","arc060:arc060_c","E. Tak and Hotels","https://atcoder.jp/contests/arc060/tasks/arc060_c",,2154,"T5","[""atcoder""]","Progressive contest readiness set d practice at day 22.",false,""
28,"contest-readiness-set-d",23,"codeforces","1285:E","Delete a Segment","https://codeforces.com/problemset/problem/1285/E",2300,,"T5","[""brute force"",""constructive algorithms"",""data structures""]","Progressive contest readiness set d practice at day 23.",false,""
28,"contest-readiness-set-d",24,"codeforces","1704:E","Count Seconds","https://codeforces.com/problemset/problem/1704/E",2200,,"T5","[""brute force"",""constructive algorithms"",""dp""]","Progressive contest readiness set d practice at day 24.",false,""
28,"contest-readiness-set-d",25,"codeforces","1593:G","Changing Brackets","https://codeforces.com/problemset/problem/1593/G",2200,,"T5","[""constructive algorithms"",""data structures"",""dp""]","Progressive contest readiness set d practice at day 25.",false,""
28,"contest-readiness-set-d",26,"atcoder","arc151:arc151_d","D. Binary Representations and Queries","https://atcoder.jp/contests/arc151/tasks/arc151_d",,2282,"T5","[""atcoder""]","Progressive contest readiness set d practice at day 26.",false,""
28,"contest-readiness-set-d",27,"codeforces","1928:E","Modular Sequence","https://codeforces.com/problemset/problem/1928/E",2300,,"T5","[""brute force"",""constructive algorithms"",""dp""]","Progressive contest readiness set d practice at day 27.",true,""
28,"contest-readiness-set-d",28,"codeforces","2205:F","Simons and Reconstructing His Roads","https://codeforces.com/problemset/problem/2205/F",2400,,"T5","[""constructive algorithms"",""data structures"",""dsu""]","Progressive contest readiness set d practice at day 28.",false,""
28,"contest-readiness-set-d",29,"codeforces","1826:E","Walk the Runway","https://codeforces.com/problemset/problem/1826/E",2400,,"T5","[""bitmasks"",""brute force"",""data structures""]","Progressive contest readiness set d practice at day 29.",false,""
28,"contest-readiness-set-d",30,"atcoder","agc069:agc069_a","A. Schedule Optimization","https://atcoder.jp/contests/agc069/tasks/agc069_a",,2460,"T6","[""atcoder""]","Progressive contest readiness set d practice at day 30.",false,""
28,"contest-readiness-set-d",31,"codeforces","2156:E","Best Time to Buy and Sell Stock","https://codeforces.com/problemset/problem/2156/E",2500,,"T6","[""binary search"",""brute force"",""data structures""]","Progressive contest readiness set d practice at day 31.",true,""
29,"contest-readiness-set-e",1,"codeforces","2167:G","Mukhammadali and the Smooth Array","https://codeforces.com/problemset/problem/2167/G",1600,,"T3","[""data structures"",""dp""]","Progressive contest readiness set e practice at day 1.",false,""
